state/ut,district,year,murder,rape,kidnapping_abduction,dacoity,robbery,arson,hurt,pcr_act,poa_act,other_crimes _against_sts
Maharashtra,Navi Mumbai,2001,0,0,0,0,0,0,0,0,3,0
Maharashtra,Osmanabad,2001,0,0,0,0,0,0,0,0,0,1
Maharashtra,Parbhani,2001,0,0,0,0,0,0,0,0,3,0
Maharashtra,Pune Commr.,2001,0,0,0,0,0,0,0,0,0,0
Maharashtra,Pune Rly.,2001,0,0,0,0,0,0,0,0,0,0
Maharashtra,Pune Rural,2001,1,1,0,0,0,0,0,0,1,1
Maharashtra,Raigad,2001,0,2,0,0,0,0,1,0,1,5
Maharashtra,Ratnagiri,2001,0,0,0,0,0,0,0,0,0,0
Maharashtra,Sangli,2001,0,0,0,0,0,0,0,0,0,0
Maharashtra,Satara,2001,0,3,0,0,0,0,0,0,0,1
Maharashtra,Sindhudurg,2001,0,0,0,0,0,0,0,0,0,0
Maharashtra,Solapur Commr.,2001,0,0,0,0,0,0,0,0,0,2
Maharashtra,Solapur Rural,2001,0,0,0,0,0,0,0,0,0,0
Maharashtra,Thane Commr.,2001,0,0,0,0,0,0,0,0,2,4
Maharashtra,Thane Rural,2001,0,9,2,0,0,1,6,0,7,19
Maharashtra,Wardha,2001,0,2,0,0,0,0,0,0,0,0
Maharashtra,Washim,2001,0,0,0,0,0,0,0,0,0,1
Maharashtra,Yavatmal,2001,0,6,1,0,0,0,0,0,5,17
Maharashtra,Total,2001,6,60,4,0,0,3,14,0,41,110
Manipur,Bishnupur,2001,0,0,0,0,0,0,0,0,0,0
Manipur,Chandel,2001,0,0,0,0,0,0,0,0,0,0
Manipur,Churachandpur,2001,0,0,0,0,0,0,0,0,0,0
Manipur,Imphal(East),2001,0,0,0,0,0,0,0,0,0,0
Manipur,Imphal(West),2001,0,0,0,0,0,0,0,0,0,0
Manipur,Senapati,2001,0,0,0,0,0,0,0,0,0,0
Manipur,Tamenglong,2001,0,0,0,0,0,0,0,0,0,0
Manipur,Thoubal,2001,0,0,0,0,0,0,0,0,0,0
Manipur,Ukhrul,2001,0,0,0,0,0,0,0,0,0,0
Manipur,Total,2001,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills East,2001,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills South,2001,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills West,2001,0,0,0,0,0,0,0,0,0,0
Meghalaya,Jaintia Hills,2001,0,0,0,0,0,0,0,0,0,0
Meghalaya,Khasi Hills East,2001,0,0,0,0,0,0,0,0,0,0
Meghalaya,Khasi Hills West,2001,0,0,0,0,0,0,0,0,0,0
Meghalaya,Ri-Bhoi,2001,0,0,0,0,0,0,0,0,0,0
Meghalaya,Total,2001,0,0,0,0,0,0,0,0,0,0
Mizoram,Aizawl,2001,0,0,0,0,0,0,0,0,0,0
Mizoram,Champhai,2001,0,1,0,0,0,0,2,0,0,0
Mizoram,Kolasib,2001,0,1,0,0,0,1,1,0,0,0
Mizoram,Lawngtlai,2001,0,0,0,1,0,0,1,0,0,0
Mizoram,Lunglei,2001,0,0,0,0,0,0,0,0,0,0
Mizoram,Mamit,2001,0,0,0,0,0,0,0,0,0,0
Mizoram,Saiha,2001,0,0,0,0,0,0,0,0,0,0
Mizoram,Serchhip,2001,0,0,1,0,0,0,1,0,0,0
Mizoram,Total,2001,0,2,1,1,0,1,5,0,0,0
Nagaland,Dimapur,2001,0,0,0,0,0,0,0,0,0,0
Nagaland,Kiphire,2001,0,0,0,0,0,0,0,0,0,0
Nagaland,Kohima,2001,24,5,2,1,18,0,5,0,0,131
Nagaland,Mokokchung,2001,0,0,0,0,0,0,0,0,0,0
Nagaland,Mon,2001,2,1,1,0,3,0,4,0,0,5
Nagaland,Peren,2001,0,0,0,0,0,0,0,0,0,0
Nagaland,Phek,2001,6,0,1,1,1,0,4,0,0,51
Nagaland,Tuensang,2001,0,0,0,0,0,0,0,0,0,0
Nagaland,Wokha,2001,11,0,1,0,2,0,4,0,0,23
Nagaland,Zunheboto,2001,3,0,0,0,0,0,0,0,0,0
Nagaland,Total,2001,46,6,5,2,24,0,17,0,0,210
Odisha,Angul,2001,0,0,0,0,0,0,52,0,15,257
Odisha,Balasore,2001,0,0,0,0,0,0,12,0,0,3
Odisha,Baragarh,2001,0,0,0,0,0,0,0,0,0,19
Odisha,Berhampur,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Bhadrak,2001,0,0,0,0,0,0,0,0,2,0
Odisha,Bolangir,2001,2,3,0,0,0,0,13,0,18,0
Odisha,Boudh,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Cuttack,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Deogarh,2001,0,1,0,0,0,0,0,4,0,1
Odisha,Dhenkanal,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Gajapati,2001,1,1,1,0,0,1,2,0,6,0
Odisha,Ganjam,2001,0,0,0,0,0,0,6,0,6,0
Odisha,Jagatsinghpur,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Jajpur,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Jharsuguda,2001,0,1,0,0,0,0,2,0,0,2
Odisha,Kalahandi,2001,0,1,1,0,0,0,9,0,0,5
Odisha,Kandhamal,2001,0,1,1,0,0,0,6,0,8,0
Odisha,Kendrapara,2001,0,0,0,0,0,0,1,0,0,0
Odisha,Keonjhar,2001,0,3,0,0,0,0,0,0,0,23
Odisha,Khurda,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Koraput,2001,0,2,0,0,0,0,0,0,10,0
Odisha,Malkangir,2001,0,2,0,0,1,0,3,0,12,1
Odisha,Mayurbhanj,2001,0,9,0,0,0,3,0,0,47,35
Odisha,Nayagarh,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Nowrangpur,2001,0,0,0,0,1,0,3,0,12,12
Odisha,Nuapada,2001,0,0,1,0,0,0,8,0,17,8
Odisha,Puri,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Rayagada,2001,0,0,0,0,0,0,0,0,0,9
Odisha,Rourkela,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Sambalpur,2001,0,0,1,0,0,0,7,0,0,24
Odisha,Sonepur,2001,0,0,0,0,0,0,0,0,0,0
Odisha,Srp(Cuttack),2001,0,0,0,0,0,0,0,0,0,0
Odisha,Srp(Rourkela),2001,0,0,0,0,0,0,0,0,0,2
Odisha,Sundargarh,2001,1,4,1,0,0,0,0,0,0,8
Odisha,Total,2001,4,28,6,0,2,4,124,4,153,409
Punjab,Amritsar,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Barnala,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Batala,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Bhatinda,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Faridkot,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Fatehgarh Sahib,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Ferozepur,2001,0,0,0,0,0,0,0,0,0,0
Punjab,G.R.P,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Gurdaspur,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Hoshiarpur,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Jagraon,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Jalandhar,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Kapurthala,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Khanna,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Ludhiana,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Majitha,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Mansa,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Moga,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Muktsar,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Nawan Shahr,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Patiala,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Ropar,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Sangrur,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Tarn Taran,2001,0,0,0,0,0,0,0,0,0,0
Punjab,Total,2001,0,0,0,0,0,0,0,0,0,0
Rajasthan,Ajmer,2001,0,0,0,0,0,0,0,0,0,10
Rajasthan,Alwar,2001,0,0,0,0,0,1,1,0,23,0
Rajasthan,Banswara,2001,0,4,2,0,0,0,20,0,22,2
Rajasthan,Baran,2001,1,8,0,0,0,2,0,0,35,0
Rajasthan,Barmer,2001,0,1,0,0,0,0,16,0,13,0
Rajasthan,Bharatpur,2001,0,0,0,0,0,0,0,0,41,0
Rajasthan,Bhilwara,2001,0,2,0,0,0,0,1,0,36,5
Rajasthan,Bikaner,2001,0,0,0,0,0,0,0,0,3,0
Rajasthan,Bundi,2001,0,2,1,0,0,0,1,0,3,37
Rajasthan,Chittorgarh,2001,0,5,0,0,0,0,0,0,56,0
Rajasthan,Churu,2001,0,0,0,0,0,0,2,0,1,2
Rajasthan,Dausa,2001,2,0,0,0,0,1,0,0,1,25
Rajasthan,Dholpur,2001,1,0,0,0,0,0,5,0,0,0
Rajasthan,Dungarpur,2001,0,4,2,0,0,0,1,0,5,19
Rajasthan,G.R.P.,2001,0,0,0,0,0,0,0,0,1,0
Rajasthan,Ganganagar,2001,0,0,0,0,0,0,0,0,0,2
Rajasthan,Hanumangarh,2001,0,0,0,0,0,0,0,0,0,0
Rajasthan,Jaipur,2001,2,2,0,0,0,4,1,0,76,0
Rajasthan,Jaisalmer,2001,0,0,0,0,0,0,0,0,23,1
Rajasthan,Jalore,2001,0,1,0,0,0,0,0,0,39,0
Rajasthan,Jhalawar,2001,1,2,1,0,0,0,11,0,12,13
Rajasthan,Jhunjhunu,2001,1,0,0,0,0,0,0,0,14,0
Rajasthan,Jodhpur,2001,0,0,0,0,0,1,0,0,35,0
Rajasthan,Karauli,2001,0,2,0,0,0,0,0,0,39,0
Rajasthan,Kota,2001,3,6,1,0,0,1,19,0,1,48
Rajasthan,Nagaur,2001,0,0,0,0,0,0,0,0,0,2
Rajasthan,Pali,2001,1,2,0,0,0,0,0,0,36,0
Rajasthan,Rajsamand,2001,0,0,0,0,0,0,5,0,9,0
Rajasthan,Sawai Madhopur,2001,0,0,0,0,0,0,2,0,20,0
Rajasthan,Sikar,2001,0,0,0,0,0,2,0,0,2,24
Rajasthan,Sirohi,2001,1,1,0,0,0,0,1,0,33,0
Rajasthan,Tonk,2001,0,0,0,0,0,2,1,0,49,0
Rajasthan,Udaipur,2001,1,3,0,0,0,0,1,0,37,0
Rajasthan,Total,2001,14,45,7,0,0,14,88,0,665,190
Sikkim,East,2001,4,0,0,0,0,0,0,0,0,0
Sikkim,North,2001,0,0,0,0,0,0,0,0,0,0
Sikkim,South,2001,2,0,0,0,0,0,0,0,0,0
Sikkim,West,2001,0,0,0,0,0,0,0,0,0,0
Sikkim,Total,2001,6,0,0,0,0,0,0,0,0,0
Tamil Nadu,Ariyalur,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Chengai,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Chennai,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Chennai Rly.,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Coimbatore Rural,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Coimbatore Urban,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Cuddalore,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Dharmapuri,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Dindigul,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Erode,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Kanchipuram,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Kanyakumari,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Karur,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Madurai Rural,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Madurai Urban,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Nagapattinam,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Namakkal,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Nilgiris,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Perambalur,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Pudukottai,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Ramnathapuram,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Salem Rural,2001,0,1,0,0,0,2,0,0,0,0
Tamil Nadu,Salem Urban,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Sivagangai,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thanjavur,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Theni,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thirunelveli Rural,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thirunelveli Urban,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thiruvallur,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thiruvannamalai,2001,0,1,0,0,0,1,0,0,2,0
Tamil Nadu,Thiruvarur,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thoothugudi,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Trichy Rly.,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Trichy Rural,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Trichy Urban,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Vellore,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Villupuram,2001,0,0,0,0,0,0,2,0,0,0
Tamil Nadu,Virudhunagar,2001,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Total,2001,0,2,0,0,0,3,2,0,2,0
Tripura,Dhalai,2001,0,0,0,0,0,0,0,0,0,0
Tripura,North,2001,0,0,0,0,0,0,0,0,0,0
Tripura,South,2001,0,0,0,0,0,0,0,0,0,0
Tripura,West,2001,0,0,0,0,0,0,0,0,0,0
Tripura,Total,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Agra,2001,0,1,0,0,0,0,0,0,0,6
Uttar Pradesh,Aligarh,2001,2,0,0,0,0,0,0,0,0,7
Uttar Pradesh,Allahabad,2001,0,0,0,0,0,0,0,0,17,0
Uttar Pradesh,Ambedkar Nagar,2001,0,0,0,0,0,0,0,0,0,7
Uttar Pradesh,Auraiya,2001,0,0,0,0,0,0,0,0,0,12
Uttar Pradesh,Azamgarh,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Badaun,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Baghpat,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bahraich,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ballia,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Balrampur,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Banda,2001,0,0,0,0,0,0,0,0,0,10
Uttar Pradesh,Barabanki,2001,0,0,0,0,0,1,0,0,0,0
Uttar Pradesh,Bareilly,2001,0,1,0,0,0,0,0,0,0,7
Uttar Pradesh,Basti,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bijnor,2001,0,0,0,0,0,0,0,0,0,3
Uttar Pradesh,Bulandshahar,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Chandoli,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Chitrakoot Dham,2001,0,0,0,0,0,0,0,0,18,10
Uttar Pradesh,Deoria,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Etah,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Etawah,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Faizabad,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Fatehgarh,2001,0,0,0,0,0,0,0,0,0,18
Uttar Pradesh,Fatehpur,2001,0,0,0,0,0,0,0,0,0,5
Uttar Pradesh,Firozabad,2001,0,0,0,0,0,0,0,0,0,5
Uttar Pradesh,G.R.P.,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Gautambudh Nagar,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ghaziabad,2001,0,0,0,0,0,0,0,0,0,5
Uttar Pradesh,Ghazipur,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Gonda,2001,0,0,0,0,0,1,0,0,0,0
Uttar Pradesh,Gorakhpur,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Hamirpur,2001,0,0,0,0,0,0,0,0,0,11
Uttar Pradesh,Hardoi,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Hathras,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,J.P.Nagar,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Jalaun,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Jaunpur,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Jhansi,2001,0,0,0,0,0,0,0,0,0,15
Uttar Pradesh,Kannauj,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kanpur Dehat,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kanpur Nagar,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kaushambi,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Khiri,2001,0,0,0,0,0,0,1,0,0,0
Uttar Pradesh,Kushi Nagar,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Lalitpur,2001,0,0,0,0,0,0,0,0,11,0
Uttar Pradesh,Lucknow,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Maharajganj,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mahoba,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mainpuri,2001,0,0,0,0,0,0,0,0,0,4
Uttar Pradesh,Mathura,2001,0,0,0,0,0,0,0,0,0,6
Uttar Pradesh,Mau,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Meerut,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mirzapur,2001,0,0,0,0,0,0,0,0,24,4
Uttar Pradesh,Moradabad,2001,1,0,0,0,0,0,0,0,3,1
Uttar Pradesh,Muzaffarnagar,2001,0,1,0,0,0,0,0,0,0,0
Uttar Pradesh,Pilibhit,2001,0,0,0,0,0,1,0,0,0,0
Uttar Pradesh,Pratapgarh,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Raibareilly,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Rampur,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Saharanpur,2001,0,0,0,0,0,0,0,0,2,4
Uttar Pradesh,Sant Kabirnagar,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Shahjahanpur,2001,0,0,0,0,0,0,1,0,0,6
Uttar Pradesh,Shrawasti,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sidharthnagar,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sitapur,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sonbhadra,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,St.Ravidasnagar,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sultanpur,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Unnao,2001,0,0,0,0,0,0,0,0,0,22
Uttar Pradesh,Varanasi,2001,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Total,2001,3,3,0,0,0,3,2,0,75,168
Uttarakhand,Almora,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Bageshwar,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Chamoli,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Champawat,2001,0,0,0,0,0,0,0,0,2,1
Uttarakhand,Dehradun,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Haridwar,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Nainital,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Pauri Garhwal,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Pithoragarh,2001,0,1,0,0,0,0,0,0,5,3
Uttarakhand,Rudra Prayag,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Tehri Garhwal,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Udhamsingh Nagar,2001,1,0,0,0,0,0,1,0,2,2
Uttarakhand,Uttarkashi,2001,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Total,2001,1,1,0,0,0,0,1,0,9,6
West Bengal,24 Parganas North,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,24 Parganas South,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Asansol,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Burdwan,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Coochbehar,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Dakshin Dinajpur,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Darjeeling,2001,0,1,0,0,0,0,0,0,1,0
West Bengal,Hooghly,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Howrah,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Howrah City,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Howrah G.R.P.,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Jalpaiguri,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Kolkata,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Malda,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Midnapur,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Murshidabad,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Nadia,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Purulia,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Sealdah G.R.P.,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Siliguri G.R.P.,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Uttar Dinajpur,2001,0,0,0,0,0,0,0,0,0,0
West Bengal,Total,2001,0,1,0,0,0,0,0,0,1,0
A & N Islands,Andaman,2001,0,0,0,0,0,0,0,0,0,0
A & N Islands,Nicobar,2001,0,0,0,0,0,0,0,0,0,1
A & N Islands,Total,2001,0,0,0,0,0,0,0,0,0,1
Chandigarh,Chandigarh,2001,0,0,0,0,0,0,0,0,0,0
Chandigarh,Total,2001,0,0,0,0,0,0,0,0,0,0
D & N Haveli,D And N Haveli,2001,0,0,0,0,0,0,0,0,3,3
D & N Haveli,Total,2001,0,0,0,0,0,0,0,0,3,3
Daman & Diu,Daman,2001,0,0,0,0,0,0,0,0,0,0
Daman & Diu,Diu,2001,0,0,0,0,0,0,0,0,0,0
Daman & Diu,Total,2001,0,0,0,0,0,0,0,0,0,0
Delhi,Central,2001,0,0,0,0,0,0,0,0,0,0
Delhi,East,2001,0,0,0,0,0,0,0,0,0,0
Delhi,G.R.P.(Rly),2001,0,0,0,0,0,0,0,0,0,0
Delhi,I.G.I.Airport,2001,0,0,0,0,0,0,0,0,0,0
Delhi,New Delhi,2001,0,0,0,0,0,0,0,0,0,0
Delhi,North,2001,0,0,0,0,0,0,0,0,0,0
Delhi,North East,2001,0,0,0,0,0,0,0,0,0,0
Delhi,North West,2001,0,0,0,0,0,0,0,0,0,0
Delhi,S.T.F.,2001,0,0,0,0,0,0,0,0,0,0
Delhi,South,2001,0,0,0,0,0,0,0,0,0,0
Delhi,South West,2001,0,0,0,0,0,0,0,0,0,0
Delhi,West,2001,0,0,0,0,0,0,0,0,0,0
Delhi,Total,2001,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Lakshadweep,2001,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Total,2001,0,0,0,0,0,0,0,0,0,0
Puducherry,Pondicherry,2001,0,0,0,0,0,0,0,0,0,0
Puducherry,Total,2001,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Adilabad,2002,0,0,0,0,0,0,0,0,0,3
Andhra Pradesh,Anantapur,2002,0,1,0,0,0,1,2,0,0,5
Andhra Pradesh,Chittoor,2002,0,0,0,0,0,0,0,0,10,0
Andhra Pradesh,Cuddapah,2002,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,East Godavari,2002,0,0,0,0,0,0,0,0,0,30
Andhra Pradesh,Guntakal Rly.,2002,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Guntur,2002,0,0,0,0,0,0,4,0,1,6
Andhra Pradesh,Hyderabad City,2002,0,0,0,0,0,0,0,0,4,4
Andhra Pradesh,Karimnagar,2002,1,3,3,0,0,0,34,0,0,48
Andhra Pradesh,Khammam,2002,0,8,1,0,0,0,4,1,14,16
Andhra Pradesh,Krishna,2002,0,1,1,0,0,0,2,8,4,8
Andhra Pradesh,Kurnool,2002,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Mahaboobnagar,2002,1,3,0,0,0,0,0,4,18,0
Andhra Pradesh,Medak,2002,0,2,0,0,0,0,1,0,11,10
Andhra Pradesh,Nalgonda,2002,0,1,0,0,0,0,3,1,16,4
Andhra Pradesh,Nellore,2002,0,1,0,0,0,0,6,0,28,13
Andhra Pradesh,Nizamabad,2002,0,0,0,0,0,0,6,0,0,13
Andhra Pradesh,Prakasham,2002,0,0,0,0,0,0,4,0,1,0
Andhra Pradesh,Ranga Reddy,2002,0,2,0,0,0,1,2,3,9,23
Andhra Pradesh,Secunderabad Rly.,2002,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Srikakulam,2002,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Vijayawada,2002,0,0,1,0,0,0,17,2,2,6
Andhra Pradesh,Vijayawada Rly.,2002,0,0,0,0,0,0,1,0,0,0
Andhra Pradesh,Visakha Rural,2002,0,1,0,0,0,0,0,0,0,0
Andhra Pradesh,Visakhapatnam,2002,0,0,0,0,0,0,0,0,2,0
Andhra Pradesh,Vizianagaram,2002,0,0,0,0,0,0,0,17,0,6
Andhra Pradesh,Warangal,2002,0,0,0,0,0,0,2,0,13,25
Andhra Pradesh,West Godavari,2002,0,1,0,0,0,0,0,3,1,10
Andhra Pradesh,Total,2002,2,24,6,0,0,2,88,39,134,230
Arunachal Pradesh,Changlang,2002,1,0,3,0,0,0,0,0,0,5
Arunachal Pradesh,Dibang Valley,2002,0,0,1,0,0,0,1,0,0,8
Arunachal Pradesh,Kameng East,2002,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Kameng West,2002,0,0,0,0,0,0,4,0,0,1
Arunachal Pradesh,Lohit,2002,0,0,1,0,0,0,5,0,0,7
Arunachal Pradesh,Papum Pare,2002,1,1,1,0,1,0,1,0,0,16
Arunachal Pradesh,Siang East,2002,0,0,3,0,0,0,3,0,0,7
Arunachal Pradesh,Siang Upper,2002,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Siang West,2002,0,1,1,0,0,0,1,0,0,4
Arunachal Pradesh,Subansiri Lower,2002,0,0,0,0,0,0,0,0,0,0
